cohort,permutation,model,splitter,window_n_mean,window_n_sd,window_prevalence_mean,window_prevalence_sd,window_accuracy_mean,window_accuracy_sd,window_balanced_accuracy_mean,window_balanced_accuracy_sd,window_macro_f1_mean,window_macro_f1_sd,window_mcc_mean,window_mcc_sd,window_auroc_mean,window_auroc_sd,window_auprc_mean,window_auprc_sd,window_brier_mean,window_brier_sd,window_calibration_slope_mean,window_calibration_slope_sd,window_calibration_intercept_mean,window_calibration_intercept_sd,window_ece_mean,window_ece_sd,subject_n_mean,subject_n_sd,subject_prevalence_mean,subject_prevalence_sd,subject_accuracy_mean,subject_accuracy_sd,subject_balanced_accuracy_mean,subject_balanced_accuracy_sd,subject_macro_f1_mean,subject_macro_f1_sd,subject_mcc_mean,subject_mcc_sd,subject_auroc_mean,subject_auroc_sd,subject_auprc_mean,subject_auprc_sd,subject_brier_mean,subject_brier_sd,subject_calibration_slope_mean,subject_calibration_slope_sd,subject_calibration_intercept_mean,subject_calibration_intercept_sd,subject_ece_mean,subject_ece_sd,n_subjects_mean,n_subjects_sd,window_auroc_est,window_auroc_ci_lo,window_auroc_ci_hi,subject_auroc_est,subject_auroc_ci_lo,subject_auroc_ci_hi,window_accuracy_est,window_accuracy_ci_lo,window_accuracy_ci_hi,subject_accuracy_est,subject_accuracy_ci_lo,subject_accuracy_ci_hi,window_macro_f1_est,window_macro_f1_ci_lo,window_macro_f1_ci_hi,subject_macro_f1_est,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,window_brier_est,window_brier_ci_lo,window_brier_ci_hi,subject_brier_est,subject_brier_ci_lo,subject_brier_ci_hi,window_calibration_slope_est,window_calibration_slope_ci_lo,window_calibration_slope_ci_hi,subject_calibration_slope_est,subject_calibration_slope_ci_lo,subject_calibration_slope_ci_hi,window_calibration_intercept_est,window_calibration_intercept_ci_lo,window_calibration_intercept_ci_hi,subject_calibration_intercept_est,subject_calibration_intercept_ci_lo,subject_calibration_intercept_ci_hi,window_ece_est,window_ece_ci_lo,window_ece_ci_hi,subject_ece_est,subject_ece_ci_lo,subject_ece_ci_hi
depresjon,2,xgboost,subject_wise,1034.0,0.0,0.41295938104448743,0.0,0.5390070921985816,0.015362672543447885,0.5110582110609118,0.015697209753240984,0.5083894266961109,0.016175130869090913,0.023041071760732793,0.03268396456303855,0.5461265717295101,0.004113456765335704,0.4343754661384504,0.008277232312198754,0.2847313480338163,0.0029166843114970093,0.11101877408481858,0.010931279123605274,0.11550127305631534,0.029417656466606924,0.1886507773744561,0.016185535062161575,55.0,0.0,0.41818181818181815,0.0,0.5636363636363636,0.036363636363636376,0.5088315217391305,0.03736413043478262,0.4711538461538462,0.04407051282051286,0.023550724637681163,0.09963768115942029,0.5905797101449275,0.011555571396895909,0.5141101858794498,0.036604820581498373,0.24001203025152307,0.005680848361264286,0.622221399101545,0.19556272152980625,0.08208977490894123,0.021709548975768572,0.13983607788880667,0.06141720445005254,55.0,0.0,0.5490240712375911,0.47330541392395087,0.643187432253273,0.6005434782608696,0.481594640286552,0.7074179134236461,0.5512572533849129,0.4654031590558305,0.6278567684498245,0.5818181818181818,0.48484848484848486,0.6764705882352942,0.5178964038377285,0.4527248887720771,0.5799932364165956,0.48346263781135157,0.40634920634920635,0.5970725583225589,0.2765104305992061,0.233980049574655,0.32118866204923197,0.23759305230215272,0.207886084428961,0.2654856569001948,0.13118592229937526,-0.09168267307318136,0.4070804389728983,0.7358021110905756,-0.007933890016850095,1.7403552291076794,0.11039333800154155,-0.6043194554535307,0.7431753410927187,0.08114651027118133,-0.3358406924174443,0.4376068103126272,0.16947731489722745,0.10766550485390156,0.23280343827296796,0.11451269063082606,0.04277965360739619,0.1690171856385253
depresjon,2,xgboost,record_wise,1034.0,0.0,0.41295938104448743,0.0,0.6847195357833655,0.007916201907033318,0.6621345813286829,0.009254909254410987,0.6644657790578182,0.00941589576081139,0.33672724470202803,0.017654120296090352,0.7475587312733181,0.00472113206036208,0.6759478863476346,0.012072287064380162,0.19908342238850404,0.0021878739627496056,0.7658524993489411,0.015523665446463173,0.047885200233260074,0.02512730861260736,0.04337532556154011,0.004994578247274582,55.0,0.0,0.41818181818181815,0.0,0.8060606060606061,0.010497277621629563,0.7681159420289855,0.012551092808470053,0.7775303875303875,0.013867799902156705,0.6341536440988569,0.01912133039228068,0.9533514492753623,0.007725870520485521,0.9493801969102437,0.005348343455694701,0.1573461317796544,0.002104627090280999,7.8166300127359944,0.5735664402982203,0.021563988752760624,0.02334245238398972,0.22400780762686875,0.032932953161843144,55.0,0.0,0.7574125445138491,0.6956226351890722,0.8056842914064192,0.9524456521739131,0.9090843027505121,0.983140500354477,0.6972920696324951,0.6249858297418439,0.7487853153180059,0.8,0.718320696264844,0.8663679783060307,0.6773604411094729,0.6242242530693809,0.7238975695499488,0.7695238095238095,0.6747458126162715,0.8518518518518519,0.19450137055118155,0.1697851402649321,0.22740854643426073,0.15705164230666555,0.13729593231543089,0.17717470564242763,0.8562444176478319,0.6138166000908721,1.037915272096969,8.274934216211564,5.435044518582973,15.57132045482831,0.04668904079909453,-0.5295109424400068,0.6008283907015456,0.021581014962627244,-0.35429677254195746,0.3133331217048819,0.03526633444225968,0.02561909498111703,0.04110250184106308,0.21552420502359212,0.1593687046313753,0.2743484284458561
depresjon,3,logreg,subject_wise,1034.0,0.0,0.40038684719535783,0.0,0.5038684719535783,0.008431139155784646,0.4992130278946549,0.010808696221330951,0.4962141628577823,0.009739154636723814,-0.001555987437695137,0.0212010543145323,0.4765992675705158,0.008059902777285233,0.38258502373164216,0.007243722518911865,0.2915213142525163,0.004248076566693807,-0.11502801529676565,0.008860198530723954,-0.3669283873547479,0.017676598981495026,0.1853456552272745,0.006911813636268385,55.0,0.0,0.41818181818181815,0.0,0.5818181818181819,0.031491832864888686,0.577445652173913,0.036018250385357525,0.5752368333133604,0.03433918398221659,0.15326872815067547,0.0709335841970181,0.5380434782608695,0.009510869565217399,0.44808091622222657,0.026416076433839742,0.2664077885071681,0.0027912973835671866,-0.12056645601607134,0.05103958957262594,-0.30222617479523634,0.019364035077133256,0.16317634137012413,0.045666107958499035,55.0,0.0,0.4805360760479974,0.3568032192044002,0.587475752407394,0.5475543478260869,0.4260516340432308,0.687761712259562,0.4990328820116054,0.4146077630196413,0.5796655101494624,0.6,0.5142857142857142,0.7058823529411765,0.49073338074718653,0.41355846361956206,0.5782242027466008,0.5934139784946236,0.5102594217136502,0.7001928544636149,0.28742154654465857,0.255552687004042,0.33102616190808243,0.26445069413393374,0.23401323377961644,0.29154605951255375,-0.16155224201326165,-0.6458081354982104,0.20763158772900403,-0.14509152040137036,-0.9198165596722498,1.1711897390775674,-0.3600621772452047,-1.0268385537412605,0.3099972321085162,-0.2996934951610487,-0.7275469845443325,0.1663808678062366,0.17413997484429378,0.07305241560878017,0.26636835700720807,0.16080672739369514,0.07377754732433785,0.21034552078708446
depresjon,3,logreg,record_wise,1034.0,0.0,0.40038684719535783,0.0,0.6079948420373952,0.0043609765501188115,0.6006207469741831,0.003831456886529582,0.5981299636822538,0.004029177467754014,0.19851146202741732,0.007712913680482298,0.6357786608487871,0.009596461188851803,0.5058333480065786,0.0057812905282737,0.2384878315037492,0.0023990706194497616,0.6373632101789168,0.048522491509913064,-0.4055015161755327,0.004789585885841727,0.09332397286910653,0.004657611572357149,55.0,0.0,0.41818181818181815,0.0,0.7272727272727274,0.018181818181818188,0.7289402173913043,0.021739130434782594,0.7238741214800745,0.019516378022049644,0.45252690709258064,0.04208334508635622,0.7350543478260869,0.010784312409230685,0.6233336191142858,0.009721037398896659,0.22263584896075703,0.002223143900543627,1.9422576978604065,0.11155320474262391,-0.3448479330256941,0.0016167887664096361,0.15186287161332404,0.018204765108835393,55.0,0.0,0.6377882967118591,0.5332606070144091,0.716235100399641,0.7391304347826086,0.6151082855653945,0.8421052631578947,0.6102514506769826,0.5217009687294745,0.6712434072434671,0.7272727272727273,0.6393351344332916,0.8142347332177221,0.6005674656237568,0.5016355290909389,0.6629006904269305,0.7239879558380728,0.6442483896124795,0.8135613597382875,0.23752468348287048,0.21775867198666057,0.2590458296763297,0.22258092312325803,0.2013780226793883,0.2432270444829842,0.6922613063401184,0.20897349710955127,1.176892968570604,1.9518345885828272,0.8030138507676495,4.150763630030581,-0.4037701704230106,-1.023028801673612,0.1887527752538526,-0.34477173144778106,-0.7340392327500651,0.0667908477930789,0.09047951479630811,0.035507598976305614,0.18787779082367906,0.1519658146504773,0.07926573398029958,0.21612486230563827
depresjon,3,xgboost,subject_wise,1034.0,0.0,0.40038684719535783,0.0,0.5622179239200515,0.019009056077118728,0.5251298633837203,0.017891587548567584,0.5218155706836927,0.018036950702962556,0.05352472263083757,0.038601065100575635,0.5056023063736949,0.01086353135356231,0.4329186557071291,0.0230981782026175,0.29844503032635045,0.005794483355869707,0.02553656490951614,0.03404180587515698,0.04379313892781905,0.03961846095193976,0.21070974111961718,0.005057745907091417,55.0,0.0,0.41818181818181815,0.0,0.5939393939393939,0.027773186030035403,0.5572916666666666,0.027227641629974278,0.5492243324795596,0.02839478080479306,0.1282324410993215,0.06200233873320207,0.5529891304347826,0.01797385401538441,0.49272037035974287,0.034373895045699265,0.2608783497995877,0.008503857472134552,0.11364963149109282,0.11244265235853673,0.05291941392376942,0.036193054357889456,0.13367188421614243,0.030746858888762656,55.0,0.0,0.5047257285335827,0.38069812438503264,0.5972596086616669,0.5516304347826086,0.42535761744401407,0.6624112053892914,0.5822050290135397,0.49236353860272175,0.6630339418802723,0.5818181818181818,0.4713285494495441,0.6764705882352942,0.5391643454038997,0.4596517222885354,0.6058055749345546,0.5431563741422896,0.44249098296913186,0.6286496732055435,0.28845601183370156,0.2437433335972504,0.35219419001946195,0.25715589517040227,0.218890658514405,0.29978360672877935,0.033106768884253665,-0.3005797782989662,0.2860827718603235,0.1369762749586895,-0.4870450748905822,0.8944874286726083,0.04121464129728654,-0.707134893795579,0.7997238135716538,0.052088523720517525,-0.4139749722764668,0.5170040992782222,0.20598315914130882,0.13359029347114976,0.29425616580105457,0.08034122030843387,0.03559551059806138,0.08718185229067266
depresjon,3,xgboost,record_wise,1034.0,0.0,0.40038684719535783,0.0,0.7111540941328176,0.0029545942585144087,0.6802218066593942,0.0032955512022436995,0.6844636388412123,0.003411558482122249,0.3822864265966073,0.006523453010183831,0.7582826866136824,0.00882519793982762,0.6881526252303752,0.013010303959184023,0.19310180499589288,0.0041620932396470404,0.832762087689516,0.05348054413821217,0.03278065724704183,0.008508216235901114,0.03130623600148457,0.00953167736158582,55.0,0.0,0.41818181818181815,0.0,0.8121212121212121,0.02099455524325906,0.7875905797101449,0.025102185616940234,0.7960152172062019,0.02512451753871635,0.6173258582477753,0.04180209604861161,0.9012681159420289,0.004150883781662893,0.8634271684993591,0.029001946135891105,0.15928439587629142,0.003950221428130777,3.115646554996649,0.2577049616790519,0.04504409613622847,0.0024634908622083763,0.19377945083560363,0.01570072157877824,55.0,0.0,0.7676776531089293,0.7011218285860025,0.8219839373207071,0.8994565217391305,0.8174752229613175,0.9600629369904741,0.7253384912959381,0.6519722735445111,0.7927228626154489,0.8181818181818182,0.7352941176470589,0.8923612841287835,0.6989749056913237,0.6235757849593795,0.761097195235181,0.8035714285714286,0.7127912239259566,0.8847750352426841,0.18902202917171604,0.16220708280004853,0.22667756069924938,0.1589167191134354,0.1349450914118705,0.18505483627875347,0.9272241510913117,0.6542829389773626,1.1730933689138259,3.1668677415893036,2.1417574114081877,5.677716408829347,0.03202609808667869,-0.6049759408302854,0.6228250001049828,0.044964403046725256,-0.3486928139630686,0.4201120243457216,0.03679708339547742,0.028993488148146784,0.040208973191327615,0.17824548916383223,0.1113414507136898,0.2354607401343412
depresjon,4,logreg,subject_wise,1034.0,0.0,0.40425531914893614,0.0,0.5531914893617021,0.017488531257277687,0.5624572795625428,0.02221643480738853,0.5510920516519197,0.01878951937131558,0.12328063539802804,0.04400023077129342,0.5805506793844114,0.0175998374315169,0.43471243409989063,0.017406645567532495,0.25116173088650773,0.004872593120321152,0.3233100694502323,0.080981977635479,-0.3721192645524128,0.04167512726150628,0.11464463565479677,0.0063023371017049785,55.0,0.0,0.41818181818181815,0.0,0.606060606060606,0.03784847271756606,0.6145833333333334,0.0280952285893255,0.6038482245717086,0.03552165252057177,0.227907709574639,0.05412490350116886,0.6403985507246378,0.017732583288452793,0.49586130356905816,0.018454320725518773,0.23019439632336006,0.0037060144185791775,1.0235307058877132,0.19445467496797555,-0.2792436294773973,0.04078520530408324,0.13297969491121311,0.05883770908662153,55.0,0.0,0.5821747032871435,0.47371287124979583,0.6693624255344272,0.6331521739130435,0.5106897067645396,0.7469219209589085,0.5531914893617021,0.46899221159081644,0.6357202517463828,0.5636363636363636,0.46875,0.6666666666666666,0.5521442714427145,0.47506293081181855,0.6357304223406886,0.5634920634920635,0.46196010681007843,0.6678500875070004,0.24831741066281465,0.2204958467464506,0.28377965921317,0.22936523090891917,0.20732471100874322,0.251566622060769,0.3742858683084529,0.1437700184931804,0.6443178577527654,1.0688389043893378,0.4482142965682356,2.1517077682735612,-0.3668753351786137,-1.0795409337466768,0.26575014996740737,-0.278206058806834,-0.7110517997908641,0.1539525687304214,0.10311992652676416,0.05300128785925817,0.14915460454869253,0.0822550860291405,0.025099432446867458,0.1090093378739821
depresjon,4,logreg,record_wise,1034.0,0.0,0.40425531914893614,0.0,0.6144422952933591,0.006996303808578546,0.6307814992025519,0.007012444103762157,0.613956231404419,0.006969408199112184,0.2586079189492732,0.01379273388865665,0.6866197000766379,0.002182092376453958,0.5541754109776004,0.006296773670177233,0.2198841922600959,0.0012250641356151217,0.679986367203985,0.0677081534222404,-0.3835346174703791,0.011878325896062558,0.07857593152718921,0.0021240049948639448,55.0,0.0,0.41818181818181815,0.0,0.7030303030303031,0.010497277621629563,0.7142210144927535,0.009021097956087904,0.7023151526113551,0.010232365645251314,0.4236546001576417,0.017206343076538927,0.7835144927536231,0.002828350542752844,0.7099150956368456,0.004389458527783056,0.20272384382512887,0.0004680745774546701,2.880633213716902,0.04533033541259814,-0.30276011232934,0.008310165328654367,0.10486467247846439,0.012783928312607695,55.0,0.0,0.6890573541291244,0.5881983013313865,0.7545257719020407,0.782608695652174,0.6924970357248919,0.8785555186173862,0.6247582205029013,0.5228801064759048,0.6835051714017487,0.6909090909090909,0.5982807731328558,0.7795758518197875,0.6244828580307233,0.5307143381506221,0.6864342648954485,0.69049983449189,0.6009706930782657,0.7799207889082024,0.21885593430002193,0.1961386053599113,0.24484078394174713,0.20266619851637402,0.18310111659625233,0.22192839679901422,0.7579722079979415,0.44897219280516515,1.1023613656802498,2.9011565275688955,1.720273674662306,4.664237405281446,-0.3816012399972249,-1.0112225772425498,0.22653880270325433,-0.30269312592855796,-0.7144476415081509,0.10964514440697894,0.07880415779282318,0.029363490719903178,0.1720828205726552,0.08380712287729891,0.02523453191913527,0.11454907039402805
depresjon,4,xgboost,subject_wise,1034.0,0.0,0.40425531914893614,0.0,0.5483558994197292,0.009225717615250923,0.5220010252904991,0.009715871062638881,0.5213265655481313,0.009946152319750668,0.045032788947019974,0.019860164556251402,0.5853994490358126,0.011360144091140426,0.44534062999760077,0.015895172140299098,0.27339507761621684,0.006202792382059731,0.2417120648319047,0.046172911285197626,0.017849243569115828,0.04795976190446365,0.18564842512273147,0.012280828135542366,55.0,0.0,0.41818181818181815,0.0,0.5696969696969697,0.010497277621629563,0.5303442028985507,0.005491103103705689,0.5177276524644946,0.00031833849429009165,0.06933708357883188,0.01583814457864909,0.6385869565217391,0.024793869009367784,0.5277624218336007,0.038496867041198195,0.23470042265553914,0.0058539810738507505,0.5990820793004048,0.10292592234117072,0.11381567516529588,0.04007644439343076,0.11427034623920918,0.008530081134069552,55.0,0.0,0.5872856210774872,0.4899642268489399,0.6767501905375815,0.6508152173913043,0.5265775736667649,0.7687079377817192,0.5541586073500967,0.47332382080181,0.6273273352666455,0.5818181818181818,0.4717233250744646,0.6863766274700666,0.5267123729713897,0.46375265094729745,0.5851841532375092,0.5180952380952382,0.4117493587736705,0.6296968863768301,0.26571372849836367,0.2251727880821078,0.3061619501230083,0.23233387488348706,0.19612177722418214,0.2668350918515687,0.2784168656946913,0.047669030895523275,0.5221545447303265,0.6527674844494142,0.13609629289189162,1.8788627440051,0.016999000648983225,-0.7915965746322137,0.7304572421619351,0.11231351337098938,-0.2902470523779373,0.5788873888164627,0.16439269862891617,0.0934637262278211,0.2379120022251252,0.11310782669620081,0.07045453750051225,0.14780889565521174
depresjon,4,xgboost,record_wise,1034.0,0.0,0.40425531914893614,0.0,0.6708575112830432,0.009541359501578773,0.6551891091364775,0.01125108505176028,0.6559871990662688,0.010978996320710026,0.31258344397865656,0.02139624898327196,0.7456444572174238,0.0011103222225051018,0.626457437572316,0.0062219523362798,0.20093615332069695,0.00022930678667888214,0.6986470541867044,0.002737763051592144,0.014307603754312129,0.03567354933011874,0.05977506333636931,0.003169564195127951,55.0,0.0,0.41818181818181815,0.0,0.7818181818181819,0.018181818181818188,0.7554347826086957,0.028076057499689958,0.7613528764251609,0.027451269571816518,0.5539829496626021,0.0326502582803586,0.8971920289855073,0.013744556979613716,0.8361792241202534,0.007772983557345125,0.16458216960722397,0.0008478343213116504,3.674847035750679,0.3388133238286746,0.08323688285771873,0.029733154834460852,0.19090885461279838,0.0056421154973911635,55.0,0.0,0.7522758342136333,0.6759046013859595,0.8131768927696679,0.9008152173913043,0.8286613238899524,0.9615168227021147,0.6847195357833655,0.6137403306435714,0.7443466083997873,0.8,0.7058823529411765,0.8857142857142857,0.6708845434343671,0.605049171503133,0.7222913377318629,0.7815095702419645,0.6854161143253156,0.8784859005384656,0.19654049819320052,0.16812964207709835,0.22511799221629222,0.16426357287633567,0.1411812258714865,0.18549037277696276,0.7724457570921979,0.5617844927107197,0.9966051070937357,3.791855249584757,2.4865263123480905,7.835858049245017,0.013846752798454168,-0.6433796450399419,0.626689281957931,0.08306088749922533,-0.25747349673717657,0.5008619155035381,0.03551182837871298,0.022932370856296957,0.03452650105476668,0.187189804288474,0.11795950455513453,0.2352473378296137
psykose,0,logreg,subject_wise,1021.0,0.0,0.4505386875612145,0.0,0.6007182500816194,0.004831422979741725,0.596413624738433,0.005232126190865547,0.5964691877007313,0.0051770990685756175,0.19297109767572648,0.010319490977967576,0.6325673615954946,0.002807089022864062,0.5949329174161173,0.0056973486380457765,0.2452928171260372,0.0017717625664722696,0.39555074190588996,0.05171021222860949,-0.17900316436355598,0.02298204384185492,0.09405828175886623,0.00581440413531876,54.0,0.0,0.4074074074074074,0.0,0.6975308641975309,0.01069167165165972,0.6998106060606061,0.007823253618304118,0.6931725046973171,0.009391047873239175,0.393620039171204,0.015641906763143087,0.6875,0.0014204545454545858,0.5886288118148914,0.03537315070808653,0.22602285966359478,0.002553581479792068,1.3265369786691619,0.3241472058757847,-0.3097717892506305,0.021756666689561988,0.1499800167176823,0.035829839352994386,54.0,0.0,0.6374951561652329,0.5423932404482232,0.7089985346464353,0.6974431818181818,0.5785284920364241,0.8101607740329981,0.6111655239960823,0.5337854022827477,0.666864379064632,0.7222222222222222,0.6121000841488119,0.8,0.6067655758714057,0.5309137012192797,0.6649837454450327,0.7174747122427625,0.6235782030464924,0.8106780076806476,0.24205918126053416,0.21755553029687183,0.2760158207852278,0.22466151577360371,0.20299464565885056,0.24619188447320753,0.4578015591689063,0.11892721860825758,0.7388663336342759,1.4550491054178274,0.40244943020878227,2.9558250632548897,-0.1764781053593035,-0.7435336553875918,0.509461706436033,-0.3081595022209025,-0.6926099218645526,0.11618328018566387,0.09389704461895002,0.042183446350611234,0.14728328801117632,0.17824741849541043,0.08710101201877293,0.24453077052945502
psykose,0,logreg,record_wise,1021.0,0.0,0.4505386875612145,0.0,0.6604635977799543,0.0022619011525548756,0.6565863235939963,0.002568573970598266,0.6567373898599821,0.0024898877778956456,0.3135191072302564,0.004945361437850996,0.713155209382831,0.004057954812838426,0.6581083394665677,0.008388932433027189,0.21711448051329452,0.0011059620373731782,0.7213673685691041,0.024969347060101888,-0.1981728291421849,0.009127252935199755,0.05296850008559078,0.003943172320047969,54.0,0.0,0.4074074074074074,0.0,0.7962962962962963,0.03207501495497923,0.7997159090909092,0.03340334095541152,0.7927586170628582,0.032690520042393464,0.5909323905411479,0.06547541386224108,0.840435606060606,0.009242055537851847,0.7784986281599733,0.003378165458263241,0.19574311669381209,0.0011730272509264316,3.6707087777977967,0.16096468048062235,-0.31102610723356133,0.0057243179324751306,0.20507133115846155,0.03582168366860538,54.0,0.0,0.7142834999612493,0.643643181827926,0.7685414440946076,0.8423295454545454,0.75,0.9297097730695575,0.6660137120470128,0.6111141792757887,0.7145120145164705,0.7962962962962963,0.7217763035227039,0.8811050854093075,0.6627787931707477,0.6089148823992446,0.7122187958913772,0.7928147889780258,0.7101538378850519,0.8782855466644776,0.21590765014529475,0.1960856555474826,0.2407249266791666,0.19569451701107463,0.18033712706827312,0.215048736131021,0.7877162825882015,0.4438227013962519,1.0544597745688047,3.6918547900362224,2.1456326673295747,6.165457558677041,-0.19702936943918395,-0.7259750569754351,0.4608914338114352,-0.31096344323413516,-0.675605987360648,0.07262317204583292,0.048496322518317425,0.018236762083117287,0.06340351699754346,0.20337652350542892,0.13364661325086194,0.27464466632727247
psykose,0,xgboost,subject_wise,1021.0,0.0,0.4505386875612145,0.0,0.6000652954619654,0.003148433157359734,0.5936668475031647,0.003239252103464285,0.5936928489536467,0.003199334218919511,0.18865759327899703,0.006124357249735111,0.6326784468728203,0.0027343875865553546,0.5809463141356209,0.004454922294397708,0.2619167312041737,0.0021351236092316253,0.3065203950363507,0.013414423388067693,0.043876006504925395,0.08057664510544152,0.15492132315919938,0.0059686044431052935,54.0,0.0,0.4074074074074074,0.0,0.6666666666666666,0.03207501495497923,0.6500946969696969,0.029329319443084423,0.6512836261802893,0.030279464734960213,0.3042355765293097,0.061843648305483674,0.6742424242424242,0.011827647724239389,0.5784574756700357,0.0178935280362313,0.22045987775900744,0.0019352176369922427,0.9328309643691096,0.16233605279110686,-0.11970266545214313,0.0725072708998655,0.10948479695268616,0.04697250240563314,54.0,0.0,0.6391963109354414,0.5524712421599368,0.7094604534310566,0.6803977272727273,0.5747074168221874,0.7879647502835557,0.5984329089128305,0.5240072646056947,0.6642959869864727,0.6666666666666666,0.5757575757575758,0.7575757575757576,0.5917115324594258,0.5258864595062785,0.6614152793166123,0.6493506493506493,0.5523583674477368,0.7509157509157509,0.25349612224529494,0.21920386156939334,0.2937489885981009,0.21725412794354815,0.19248109757581627,0.24557135180125592,0.3540870206823638,0.10788393980395546,0.5688048170468865,1.1101222165711269,0.4390269977125776,1.982385482552196,0.04097942669508698,-0.6258403795731243,0.7568774961227878,-0.11838132380802466,-0.5301290892022451,0.30894307915272157,0.13841338246425908,0.08164412081480603,0.1896835506029441,0.08661646285542735,0.04007813832929192,0.11428422820795983
psykose,0,xgboost,record_wise,1021.0,0.0,0.4505386875612145,0.0,0.7280444009141366,0.011766778511877326,0.7219322379808313,0.012478398634553047,0.7231113905940498,0.012435295900138749,0.448005642081434,0.024270855687962386,0.7915994988245627,0.004282896824696072,0.7468994509982353,0.004206815889335329,0.1849714649760581,0.0019205251230914504,0.8169818684855731,0.021411262362388873,0.057306325356014466,0.018427281880639614,0.04171900572653566,0.004202560972033876,54.0,0.0,0.4074074074074074,0.0,0.8703703703703703,0.0,0.8622159090909092,0.0,0.8647584973166369,0.0,0.7301586410405526,0.0,0.9256628787878789,0.005740698699328709,0.919820232100601,0.011411131635994623,0.1425363788616035,0.0012540144284956837,3.1951433601250367,0.12215263564256579,-0.07519097801167073,0.018620985211749323,0.19957631688427044,0.005445150789115763,54.0,0.0,0.7989537316903046,0.7230253043668482,0.845869163548239,0.9275568181818182,0.8641977969217285,0.9804564214446432,0.7335945151811949,0.6783358674386095,0.7813825303173317,0.8703703703703703,0.8055555555555556,0.9373210943789299,0.727955236512962,0.6791566843401047,0.7723881640235672,0.8647584973166369,0.7922077922077921,0.9363254805559248,0.18079727210776286,0.15663328546731964,0.21211457720257854,0.142245784839522,0.1197292314168582,0.1644548053971809,0.8929375074437662,0.6406239738919911,1.1313753265377968,3.222238373102525,2.3168500317564558,5.91878013056435,0.055923173534135555,-0.5202000452400778,0.6948821744793114,-0.0750838436993994,-0.4170458078824107,0.3107644252819487,0.034336414888690915,0.024922596347583575,0.03217448997289675,0.19642752174426006,0.12902764648613876,0.2528024145524332
psykose,1,logreg,subject_wise,1021.0,0.0,0.3809990205680705,0.0,0.4632713026444662,0.010178555186496845,0.4732151573329862,0.008205607323026618,0.4604681360164238,0.009316993298087597,-0.05230836623831423,0.016055974921067008,0.4558311097371818,0.010451352936842283,0.3585977851380327,0.009685433248851245,0.2914878176633065,0.0017837453152432594,-0.2959232804238587,0.03310165369486771,-0.5234669861861786,0.022728194616601687,0.2127317542632582,0.0095627547580382,54.0,0.0,0.4074074074074074,0.0,0.4567901234567901,0.046603916267103404,0.4659090909090909,0.04509803371132824,0.45501612463099966,0.0450458787249999,-0.06763679075100433,0.08906604870566387,0.4621212121212121,0.021557864465591273,0.4038822881672805,0.014753394516289124,0.27317823081126064,0.0010509316384890446,-0.6101442861172034,0.1621609288013929,-0.44111699826853984,0.028218256316706374,0.1628570272009846,0.006665358408684742,54.0,0.0,0.45587924245875505,0.3237562684872309,0.5610163643962673,0.4517045454545454,0.32573679203152256,0.5899410676621368,0.47698334965719885,0.3872952599011095,0.5603360535975349,0.4074074074074074,0.3125,0.5144947213653303,0.47367069544734913,0.38849904211124786,0.5564034612262967,0.4074074074074074,0.3125,0.5126915267137991,0.28850972318362367,0.2581509812799761,0.3264302739700289,0.2723516082692727,0.2527530155008625,0.29373663475888706,-0.3516337149592351,-0.9591474433675616,0.07087226223658705,-0.6533022227897303,-1.8195904102614837,0.7920721460279397,-0.5170637816267171,-1.2081733014830702,0.19769384678440743,-0.4396974523736011,-0.815083133291233,0.08034569401239898,0.1945091257200541,0.09446054282417912,0.2764750256433791,0.16375041237867927,0.07482074149007366,0.21283647201125258
psykose,1,logreg,record_wise,1021.0,0.0,0.3809990205680705,0.0,0.5811296114920013,0.00246484963606622,0.5855481164513575,0.003732384883482593,0.5748967496193388,0.002779903313374043,0.1662018692089996,0.007227598417403084,0.6084897985747291,0.007194973179619896,0.4875797056290772,0.012758322402202312,0.24509065830439844,0.001966534140156221,0.38884942495507735,0.042275686477566736,-0.47748050195241615,0.010194638262875411,0.12711240758273723,0.006616844360261412,54.0,0.0,0.4074074074074074,0.0,0.5987654320987654,0.02828750428985088,0.6164772727272728,0.027100545494799635,0.5985471435156969,0.02807413613952953,0.23149156210436794,0.053059902575725786,0.6889204545454545,0.007516338951888003,0.6029807958979188,0.009465600129059611,0.2317768200507524,0.0014536773598703163,2.244393292083694,0.1406050950639382,-0.3967813971052097,0.009190631161307429,0.1083578821143516,0.0020168786567000383,54.0,0.0,0.6110686277700043,0.49440056266780424,0.7005173420743476,0.6889204545454545,0.5588494683022441,0.8040636668910159,0.5857002938295789,0.5055576186726738,0.6598025584947245,0.6111111111111112,0.5,0.7027027027027027,0.5790847876872338,0.5054857412294887,0.6577143511393718,0.6109777015437392,0.512802789946259,0.712171052631579,0.24346648913181287,0.2251948201771392,0.2688636090446999,0.23170438491192566,0.21726757750775416,0.24779788739813288,0.5034673877371948,-0.11850513341139335,1.1373391035412195,2.270519693806354,0.6894953782870549,4.53878566440089,-0.4742554423118812,-1.0938685822257361,0.15567184037884343,-0.39667013843026744,-0.7484470676603864,0.06686202463171793,0.12263428440257623,0.04206208123375724,0.21870690239462764,0.10641262223100378,0.03983033146857861,0.156925881877835
